microrregion_code,microrregion_name,uf,macroregion,year,homicide_count,population,homicide_rate_per_100k,percentile_unweighted,population_status,homicide_definition,sim_status
21012,Presidente Dutra,MA,Nordeste,2022,62,190835.0,32.48879922446092,77.41935483870968,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21013,Baixo Parnaíba Maranhense,MA,Nordeste,2022,14,126468.0,11.069993990574691,22.759856630824373,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21014,Chapadinha,MA,Nordeste,2022,52,244528.0,21.26545835241772,49.10394265232975,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21015,Codó,MA,Nordeste,2022,77,256226.0,30.051595076221773,72.40143369175627,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21016,Coelho Neto,MA,Nordeste,2022,21,81311.0,25.82676390648252,61.111111111111114,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21017,Caxias,MA,Nordeste,2022,157,434206.0,36.157952676840026,82.07885304659499,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21018,Chapadas do Alto Itapecuru,MA,Nordeste,2022,31,209296.0,14.811558749331091,32.97491039426523,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21019,Porto Franco,MA,Nordeste,2022,56,109247.0,51.25998883264529,94.9820788530466,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21020,Gerais de Balsas,MA,Nordeste,2022,47,151931.0,30.935095536789728,74.73118279569893,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21021,Chapadas das Mangabeiras,MA,Nordeste,2022,15,71361.0,21.019884811031236,48.38709677419355,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22001,Baixo Parnaíba Piauiense,PI,Nordeste,2022,67,344381.0,19.455196424889873,45.16129032258065,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22002,Litoral Piauiense,PI,Nordeste,2022,144,330051.0,43.629620876773586,90.3225806451613,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22003,Teresina,PI,Nordeste,2022,374,1076023.0,34.75762135195995,79.56989247311827,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22004,Campo Maior,PI,Nordeste,2022,25,221735.0,11.274719823212394,23.118279569892472,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22005,Médio Parnaíba Piauiense,PI,Nordeste,2022,14,130682.0,10.713028573177636,21.863799283154123,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22006,Valença do Piauí,PI,Nordeste,2022,8,102676.0,7.7914994740737855,12.544802867383513,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22007,Alto Parnaíba Piauiense,PI,Nordeste,2022,8,50726.0,15.77100500729409,35.842293906810035,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22008,Bertolínia,PI,Nordeste,2022,1,41197.0,2.4273612156224966,0.5376344086021505,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22009,Floriano,PI,Nordeste,2022,21,122566.0,17.13362596478632,39.42652329749104,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22010,Alto Médio Gurguéia,PI,Nordeste,2022,18,95920.0,18.76563803169308,42.65232974910394,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22011,São Raimundo Nonato,PI,Nordeste,2022,19,142061.0,13.37453629074834,29.92831541218638,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22012,Chapadas do Extremo Sul Piauiense,PI,Nordeste,2022,24,84005.0,28.569727992381406,68.81720430107526,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22013,Picos,PI,Nordeste,2022,20,207851.0,9.622277496860733,18.817204301075268,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22014,Pio IX,PI,Nordeste,2022,7,56744.0,12.336106020019738,26.881720430107528,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22015,Alto Médio Canindé,PI,Nordeste,2022,33,264581.0,12.472550939031903,27.419354838709676,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23001,Litoral de Camocim e Acaraú,CE,Nordeste,2022,117,398409.0,29.366806472745346,71.50537634408602,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23002,Ibiapaba,CE,Nordeste,2022,121,322334.0,37.53870209161925,84.22939068100358,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23003,Coreaú,CE,Nordeste,2022,26,58610.0,44.36103054086333,91.0394265232975,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23004,Meruoca,CE,Nordeste,2022,2,26526.0,7.539772298876574,11.64874551971326,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23005,Sobral,CE,Nordeste,2022,159,403078.0,39.44645949419219,86.20071684587813,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23006,Ipu,CE,Nordeste,2022,25,137261.0,18.21347651554338,41.75627240143369,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23007,Santa Quitéria,CE,Nordeste,2022,11,68482.0,16.062614993720977,36.91756272401434,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23008,Itapipoca,CE,Nordeste,2022,65,231694.0,28.054243959705474,66.66666666666667,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23009,Baixo Curu,CE,Nordeste,2022,50,125339.0,39.89181340205363,86.73835125448029,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23010,Uruburetama,CE,Nordeste,2022,39,99497.0,39.19716172346905,85.84229390681004,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23011,Médio Curu,CE,Nordeste,2022,42,85451.0,49.15097541280968,94.08602150537635,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23012,Canindé,CE,Nordeste,2022,29,121359.0,23.896043968720903,58.24372759856631,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23013,Baturité,CE,Nordeste,2022,90,185982.0,48.39177984966287,93.54838709677419,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23014,Chorozinho,CE,Nordeste,2022,20,67048.0,29.82937596945472,72.04301075268818,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23015,Cascavel,CE,Nordeste,2022,52,149225.0,34.846707991288326,79.74910394265233,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23016,Fortaleza,CE,Nordeste,2022,1259,3449303.0,36.50012770695993,82.25806451612904,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23017,Pacajus,CE,Nordeste,2022,59,145738.0,40.48360756974845,87.45519713261649,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23018,Sertão de Cratéus,CE,Nordeste,2022,87,243506.0,35.72807240889342,80.64516129032258,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23019,Sertão de Quixeramobim,CE,Nordeste,2022,106,274916.0,38.55723202723741,85.12544802867383,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23020,Sertão de Inhamuns,CE,Nordeste,2022,14,138274.0,10.124824623573485,20.25089605734767,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23021,Sertão de Senador Pompeu,CE,Nordeste,2022,56,205000.0,27.317073170731707,64.69534050179212,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23022,Litoral de Aracati,CE,Nordeste,2022,37,121376.0,30.483785921434222,73.11827956989248,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23023,Baixo Jaguaribe,CE,Nordeste,2022,212,318125.0,66.64047151277013,99.2831541218638,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23024,Médio Jaguaribe,CE,Nordeste,2022,32,61314.0,52.190364353981145,95.3405017921147,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23025,Serra do Pereiro,CE,Nordeste,2022,12,41723.0,28.761114972557102,69.35483870967742,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23026,Iguatu,CE,Nordeste,2022,58,218635.0,26.528231984814873,62.903225806451616,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23027,Várzea Alegre,CE,Nordeste,2022,16,94695.0,16.89635144411004,38.70967741935484,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23028,Lavras da Mangabeira,CE,Nordeste,2022,5,55460.0,9.015506671474936,17.025089605734767,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23029,Chapada do Araripe,CE,Nordeste,2022,22,92081.0,23.89200812328276,58.064516129032256,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23030,Caririaçu,CE,Nordeste,2022,9,56160.0,16.025641025641026,36.55913978494624,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23031,Barro,CE,Nordeste,2022,19,88656.0,21.431149611983397,49.46236559139785,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23032,Cariri,CE,Nordeste,2022,164,605839.0,27.06989810824328,64.15770609318996,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23033,Brejo Santo,CE,Nordeste,2022,14,103861.0,13.479554404444402,30.28673835125448,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24001,Mossoró,RN,Nordeste,2022,204,343980.0,59.30577359148788,98.02867383512545,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24002,Chapada do Apodi,RN,Nordeste,2022,42,73702.0,56.986241893028684,97.31182795698925,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24003,Médio Oeste,RN,Nordeste,2022,11,39282.0,28.00264752303854,66.12903225806451,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24004,Vale do Açu,RN,Nordeste,2022,65,143127.0,45.41421255248835,91.93548387096774,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24005,Serra de São Miguel,RN,Nordeste,2022,18,63915.0,28.162403191739028,67.20430107526882,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24006,Pau dos Ferros,RN,Nordeste,2022,34,116783.0,29.11382649871985,70.43010752688173,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24007,Umarizal,RN,Nordeste,2022,19,61714.0,30.78717957027579,74.55197132616487,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24008,Macau,RN,Nordeste,2022,13,54365.0,23.912443667800975,58.422939068100355,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24009,Angicos,RN,Nordeste,2022,13,49663.0,26.17642913235205,61.82795698924731,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24010,Serra de Santana,RN,Nordeste,2022,10,63732.0,15.690704826460804,35.66308243727599,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24011,Seridó Ocidental,RN,Nordeste,2022,25,96551.0,25.893051340742197,61.29032258064516,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24012,Seridó Oriental,RN,Nordeste,2022,30,118588.0,25.297669241407224,60.03584229390681,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24013,Baixa Verde,RN,Nordeste,2022,13,61850.0,21.018593371059012,48.2078853046595,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24014,Borborema Potiguar,RN,Nordeste,2022,47,130941.0,35.8940286083045,81.00358422939068,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24015,Agreste Potiguar,RN,Nordeste,2022,72,235650.0,30.553787396562697,73.47670250896057,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24016,Litoral Nordeste,RN,Nordeste,2022,33,88264.0,37.387836490528414,84.05017921146954,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24017,Macaíba,RN,Nordeste,2022,159,356430.0,44.60903964312768,91.21863799283155,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24018,Natal,RN,Nordeste,2022,309,1065651.0,28.996359971510373,69.89247311827957,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24019,Litoral Sul,RN,Nordeste,2022,46,138541.0,33.2031672934366,77.77777777777777,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25001,Catolé do Rocha,PB,Nordeste,2022,87,117846.0,73.82516165164706,100.0,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25002,Cajazeiras,PB,Nordeste,2022,25,173175.0,14.436263894903998,32.25806451612903,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25003,Sousa,PB,Nordeste,2022,47,183470.0,25.617267128140842,60.57347670250896,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25004,Patos,PB,Nordeste,2022,54,127977.0,42.19508192878408,89.06810035842294,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25005,Piancó,PB,Nordeste,2022,19,67693.0,28.067894760167224,66.84587813620071,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25006,Itaporanga,PB,Nordeste,2022,23,81581.0,28.192839018889202,67.38351254480287,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25007,Serra do Teixeira,PB,Nordeste,2022,29,114380.0,25.354082881622663,60.215053763440864,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25008,Seridó Ocidental Paraibano,PB,Nordeste,2022,6,39383.0,15.234999873041668,34.40860215053763,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25009,Seridó Oriental Paraibano,PB,Nordeste,2022,9,74903.0,12.01554009852743,26.70250896057348,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25010,Cariri Ocidental,PB,Nordeste,2022,39,124964.0,31.208988188598315,75.26881720430107,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25011,Cariri Oriental,PB,Nordeste,2022,13,66304.0,19.606660231660232,45.69892473118279,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25012,Curimataú Ocidental,PB,Nordeste,2022,26,118741.0,21.89639635846085,51.4336917562724,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25013,Curimataú Oriental,PB,Nordeste,2022,12,88233.0,13.600353609193839,30.64516129032258,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25014,Esperança,PB,Nordeste,2022,4,55211.0,7.24493307493072,10.57347670250896,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25015,Brejo Paraibano,PB,Nordeste,2022,17,113327.0,15.000838282139297,33.333333333333336,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25016,Guarabira,PB,Nordeste,2022,38,165139.0,23.010918075076148,55.19713261648746,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25017,Campina Grande,PB,Nordeste,2022,82,547437.0,14.978892548366296,33.15412186379928,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25018,Itabaiana,PB,Nordeste,2022,35,108782.0,32.174440624368,76.52329749103943,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25019,Umbuzeiro,PB,Nordeste,2022,20,52623.0,38.006195009786595,84.76702508960574,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25020,Litoral Norte,PB,Nordeste,2022,55,152747.0,36.00725382495237,81.36200716845879,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25021,Sapé,PB,Nordeste,2022,57,138167.0,41.254423994152006,88.35125448028674,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25022,João Pessoa,PB,Nordeste,2022,335,1173268.0,28.552726231346973,68.63799283154121,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25023,Litoral Sul,PB,Nordeste,2022,65,89336.0,72.75902211874272,99.82078853046595,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26001,Araripina,PE,Nordeste,2022,65,319438.0,20.348236590512087,47.132616487455195,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26002,Salgueiro,PE,Nordeste,2022,22,167887.0,13.104052130301929,29.39068100358423,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26003,Pajeú,PE,Nordeste,2022,72,329015.0,21.88350075224534,51.075268817204304,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26004,Sertão do Moxotó,PE,Nordeste,2022,52,235443.0,22.086025067638452,51.7921146953405,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
26005,Petrolina,PE,Nordeste,2022,176,540146.0,32.583782903141,77.59856630824373,Censo 2022 em 1º de agosto,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
