crime,year,uf,reporting_status,months_present,months_numeric,count_reported,measurement_concept,value_field,raw_labels,definition_version_flag,comparability_class
Latrocínio,2024,RR,FULL_12_MONTHS,12,12,6,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2024,RS,FULL_12_MONTHS,12,12,31,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2024,SC,FULL_12_MONTHS,12,12,17,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2024,SE,FULL_12_MONTHS,12,12,7,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2024,SP,FULL_12_MONTHS,12,12,170,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2024,TO,FULL_12_MONTHS,12,12,6,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,AC,FULL_12_MONTHS,12,12,6,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,AL,FULL_12_MONTHS,12,12,6,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,AM,FULL_12_MONTHS,12,12,17,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,AP,FULL_12_MONTHS,12,12,4,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,BA,FULL_12_MONTHS,12,12,60,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,CE,FULL_12_MONTHS,12,12,25,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,DF,FULL_12_MONTHS,12,12,12,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,ES,FULL_12_MONTHS,12,12,25,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,GO,FULL_12_MONTHS,12,12,19,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,MA,FULL_12_MONTHS,12,12,59,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,MG,FULL_12_MONTHS,12,12,44,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,MS,FULL_12_MONTHS,12,12,5,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,MT,FULL_12_MONTHS,12,12,15,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,PA,FULL_12_MONTHS,12,12,69,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,PB,FULL_12_MONTHS,12,12,20,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,PE,FULL_12_MONTHS,12,12,58,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,PI,FULL_12_MONTHS,12,12,15,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,PR,FULL_12_MONTHS,12,12,44,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,RJ,FULL_12_MONTHS,12,12,77,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,RN,FULL_12_MONTHS,12,12,15,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,RO,FULL_12_MONTHS,12,12,4,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,RR,FULL_12_MONTHS,12,12,4,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,RS,FULL_12_MONTHS,12,12,31,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,SC,FULL_12_MONTHS,12,12,18,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,SE,FULL_12_MONTHS,12,12,8,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,SP,FULL_12_MONTHS,12,12,131,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Latrocínio,2025,TO,FULL_12_MONTHS,12,12,8,vítimas,total_vitima,Roubo seguido de morte (latrocínio),standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,AC,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,AL,FULL_12_MONTHS,12,12,810,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,AM,FULL_12_MONTHS,12,12,396,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,AP,FULL_12_MONTHS,12,12,333,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,BA,FULL_12_MONTHS,12,12,3184,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,CE,FULL_12_MONTHS,12,12,1848,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,DF,FULL_12_MONTHS,12,12,937,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,ES,NOT_REPORTED,0,0,,vítimas,total_vitima,,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,GO,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,MA,FULL_12_MONTHS,12,12,1249,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,MG,FULL_12_MONTHS,12,12,6416,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,MS,FULL_12_MONTHS,12,12,1140,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,MT,FULL_12_MONTHS,12,12,1567,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,PA,FULL_12_MONTHS,12,12,1516,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,PB,FULL_12_MONTHS,12,12,1487,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,PE,FULL_12_MONTHS,12,12,586,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,PI,FULL_12_MONTHS,12,12,525,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,PR,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,RJ,FULL_12_MONTHS,12,12,6009,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,RN,FULL_12_MONTHS,12,12,378,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,RO,FULL_12_MONTHS,12,12,1160,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,RR,FULL_12_MONTHS,12,12,125,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,RS,FULL_12_MONTHS,12,12,4823,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,SC,FULL_12_MONTHS,12,12,1460,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,SE,FULL_12_MONTHS,12,12,476,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,SP,FULL_12_MONTHS,12,12,7641,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2015,TO,FULL_12_MONTHS,12,12,230,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,AC,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,AL,FULL_12_MONTHS,12,12,773,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,AM,FULL_12_MONTHS,12,12,392,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,AP,FULL_12_MONTHS,12,12,314,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,BA,FULL_12_MONTHS,12,12,3080,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,CE,FULL_12_MONTHS,12,12,1595,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,DF,FULL_12_MONTHS,12,12,927,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,ES,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,GO,FULL_12_MONTHS,12,12,2210,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,MA,FULL_12_MONTHS,12,12,1336,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,MG,FULL_12_MONTHS,12,12,6638,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,MS,FULL_12_MONTHS,12,12,948,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,MT,FULL_12_MONTHS,12,12,1465,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,PA,FULL_12_MONTHS,12,12,1436,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,PB,FULL_12_MONTHS,12,12,1450,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,PE,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,PI,FULL_12_MONTHS,12,12,704,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,PR,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,RJ,FULL_12_MONTHS,12,12,6055,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,RN,FULL_12_MONTHS,12,12,401,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,RO,FULL_12_MONTHS,12,12,1136,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,RR,FULL_12_MONTHS,12,12,111,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,RS,FULL_12_MONTHS,12,12,4783,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,SC,FULL_12_MONTHS,12,12,1497,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,SE,FULL_12_MONTHS,12,12,559,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,SP,FULL_12_MONTHS,12,12,6870,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2016,TO,FULL_12_MONTHS,12,12,322,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,AC,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,AL,FULL_12_MONTHS,12,12,688,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,AM,FULL_12_MONTHS,12,12,326,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,AP,FULL_12_MONTHS,12,12,293,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,BA,FULL_12_MONTHS,12,12,3234,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,CE,FULL_12_MONTHS,12,12,1534,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,DF,FULL_12_MONTHS,12,12,966,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,ES,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,GO,FULL_12_MONTHS,12,12,2403,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,MA,FULL_12_MONTHS,12,12,1167,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,MG,FULL_12_MONTHS,12,12,5778,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,MS,FULL_12_MONTHS,12,12,993,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,MT,FULL_12_MONTHS,12,12,1333,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,PA,FULL_12_MONTHS,12,12,1339,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,PB,FULL_12_MONTHS,12,12,1296,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,PE,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,PI,FULL_12_MONTHS,12,12,663,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,PR,FULL_12_MONTHS,12,12,940,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,RJ,FULL_12_MONTHS,12,12,6001,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,RN,FULL_12_MONTHS,12,12,315,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,RO,FULL_12_MONTHS,12,12,625,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,RR,FULL_12_MONTHS,12,12,146,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,RS,FULL_12_MONTHS,12,12,4458,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,SC,FULL_12_MONTHS,12,12,1435,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,SE,FULL_12_MONTHS,12,12,548,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,SP,FULL_12_MONTHS,12,12,6476,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2017,TO,FULL_12_MONTHS,12,12,359,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,AC,FULL_12_MONTHS,12,12,120,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,AL,FULL_12_MONTHS,12,12,588,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,AM,FULL_12_MONTHS,12,12,335,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,AP,FULL_12_MONTHS,12,12,110,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,BA,FULL_12_MONTHS,12,12,3017,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,CE,FULL_12_MONTHS,12,12,1526,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,DF,FULL_12_MONTHS,12,12,830,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,ES,FULL_12_MONTHS,12,12,2239,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,GO,FULL_12_MONTHS,12,12,2076,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,MA,FULL_12_MONTHS,12,12,1104,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,MG,FULL_12_MONTHS,12,12,4560,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,MS,FULL_12_MONTHS,12,12,720,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,MT,FULL_12_MONTHS,12,12,1290,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,PA,FULL_12_MONTHS,12,12,1632,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,PB,FULL_12_MONTHS,12,12,1140,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,PE,FULL_12_MONTHS,12,12,0,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,PI,FULL_12_MONTHS,12,12,625,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,PR,FULL_12_MONTHS,12,12,766,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,RJ,FULL_12_MONTHS,12,12,5954,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,RN,FULL_12_MONTHS,12,12,260,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,RO,FULL_12_MONTHS,12,12,740,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,RR,FULL_12_MONTHS,12,12,193,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,RS,FULL_12_MONTHS,12,12,3631,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,SC,FULL_12_MONTHS,12,12,1260,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,SE,FULL_12_MONTHS,12,12,468,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,SP,FULL_12_MONTHS,12,12,5829,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2018,TO,FULL_12_MONTHS,12,12,386,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2019,AC,FULL_12_MONTHS,12,12,195,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2019,AL,FULL_12_MONTHS,12,12,518,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2019,AM,FULL_12_MONTHS,12,12,302,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2019,AP,FULL_12_MONTHS,12,12,241,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2019,BA,FULL_12_MONTHS,12,12,3065,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2019,CE,FULL_12_MONTHS,12,12,1281,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2019,DF,FULL_12_MONTHS,12,12,844,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
Tentativa de homicídio,2019,ES,FULL_12_MONTHS,12,12,2318,vítimas,total_vitima,Tentativa de homicídio,standard_vde_indicator,COMPARABLE
