iso3,country,region,subregion,year,homicide_rate_per_100k,source,status
MDA,Republic of Moldova,Europe,Eastern Europe,2016,6.17704523511996,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2017,4.41522186881311,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2018,5.26353672252251,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2019,3.88747276359475,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2020,3.03017368760082,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2021,2.18269955950808,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2022,2.46711784221268,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2023,2.54314378217647,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDA,Republic of Moldova,Europe,Eastern Europe,2024,2.00991083738981,UNSDC/CTS/NSO/SDG,observed_official_unodc
MDV,Maldives,Asia,Southern Asia,2007,0.924559062373836,CTS/SDG,observed_official_unodc
MDV,Maldives,Asia,Southern Asia,2008,1.48734271350805,CTS/SDG,observed_official_unodc
MDV,Maldives,Asia,Southern Asia,2009,1.72277654152609,CTS/SDG,observed_official_unodc
MDV,Maldives,Asia,Southern Asia,2010,1.66300804895896,CTS/SDG,observed_official_unodc
MDV,Maldives,Asia,Southern Asia,2011,0.802838838131633,CTS/SDG,observed_official_unodc
MDV,Maldives,Asia,Southern Asia,2012,2.58519510467455,CTS/SDG,observed_official_unodc
MDV,Maldives,Asia,Southern Asia,2013,0.749867835793941,CTS/SDG,observed_official_unodc
MDV,Maldives,Asia,Southern Asia,2015,0.934243286294184,CTS/SDG,observed_official_unodc
MDV,Maldives,Asia,Southern Asia,2019,0.615093155858455,CTS/SDG,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2003,9.79524704840011,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2004,8.93632612354424,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2005,9.37610715749773,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2006,9.74512148491559,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2007,8.15173722925145,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2008,12.6895495806052,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2009,17.6812940453664,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2010,22.6686472946558,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2011,23.6134785680132,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2012,22.2285552341782,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2013,19.4881727966757,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2014,16.7050327254596,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2015,17.1484302942078,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2016,20.0889396309777,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2017,25.9959360229634,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2018,29.4484283285099,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2019,29.150867187807,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2020,29.0010048931398,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2021,27.9675034061893,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2022,25.8814968854168,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2023,24.8589948436701,NSO/CTS,observed_official_unodc
MEX,Mexico,Americas,Latin America and the Caribbean,2024,25.6378892147758,NSO/CTS,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2003,3.36310320258709,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2004,2.34833978367957,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2006,2.20176495393285,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2007,2.01731819640226,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2008,1.69014030096087,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2009,1.69853564389181,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2010,2.09602218858838,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2011,1.47026715489338,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2012,1.43048214400664,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2013,1.09274417865374,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2014,1.75189774323035,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2015,1.26239291120934,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2016,0.968765224591646,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2017,1.59721486945216,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2018,1.30226748209447,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2019,1.21203114814657,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2020,0.587601972312729,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2021,0.756303996391349,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2022,0.978137007650662,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2023,1.52854990019388,Eurostat/CTS/SDG,observed_official_unodc
MKD,North Macedonia,Europe,Southern Europe,2024,1.26165038132011,Eurostat/CTS/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2004,1.70400258034676,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2005,0.967774324705222,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2006,0.0,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2007,0.958780814316515,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2008,1.43208686084173,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2009,0.950582766647378,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2010,0.946408439124052,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2011,0.70649991698626,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2012,2.81287028800276,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2013,1.63378670914512,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2014,1.3809468462051,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2015,0.898915795186531,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2016,1.09825180278033,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2017,1.92347764758684,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2018,1.65099085247881,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2019,0.992032983112623,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2020,1.35081285163347,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2021,0.38140534520521,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2022,1.51460075124197,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2023,0.562898250512237,CTS/NSO/SDG,observed_official_unodc
MLT,Malta,Europe,Southern Europe,2024,0.926600285022248,CTS/NSO/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2003,1.63712444533972,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2004,1.57854127171045,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2005,1.42500695375989,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2006,1.62602866324403,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2007,1.55636224574386,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2008,1.63460845088229,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2009,1.80639479787891,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2010,1.63388087176703,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2011,2.13477102911342,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2012,2.88136755643538,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2013,2.46306117021369,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2014,2.42691467314289,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2015,2.54849103640211,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2016,2.60021730748139,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2017,2.68234254369858,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2018,2.77776467862348,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2019,2.8855992129134,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2020,2.96322722719558,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2021,28.6567343550508,NSO/CTS/SDG,observed_official_unodc
MMR,Myanmar,Asia,South-eastern Asia,2022,3.90276297667527,NSO/CTS/SDG,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2007,1.89460172708736,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2008,3.79240081884254,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2009,3.32048621405277,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2010,2.37308541446332,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2011,3.31917415785834,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2012,2.68333491176563,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2013,1.57927361310165,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2014,3.16768705786018,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2015,2.70638148835062,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2016,4.48539323682796,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2017,2.41891202175086,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2018,2.2734838704439,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2019,3.76021900823406,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2020,2.96084285326556,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2021,2.48405855422824,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2022,2.60311804733607,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2023,0.789201202111271,CTS,observed_official_unodc
MNE,Montenegro,Europe,Southern Europe,2024,2.50595752245377,CTS,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2003,13.6013688607961,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2004,13.0958385318503,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2005,15.5258847316187,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2006,12.9992952911794,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2007,11.3114993277327,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2008,8.04729990312873,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2009,8.2166309111906,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2010,8.84617719300064,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2011,9.68970892806502,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2012,7.11868784339173,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2013,7.29343322765452,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2014,7.31195279430739,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2015,7.18959068215609,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2016,6.05101532090771,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2017,6.15262900871161,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2018,6.18744290031966,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2019,6.34259904548525,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2020,5.13555198295361,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2021,6.16826672303943,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2022,5.96571485950299,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2023,5.91503475082916,CTS/SDG,observed_official_unodc
MNG,Mongolia,Asia,Eastern Asia,2024,5.6394114295908,CTS/SDG,observed_official_unodc
MOZ,Mozambique,Africa,Sub-Saharan Africa,2003,5.38353149868699,WHO/SDG,observed_official_unodc
MOZ,Mozambique,Africa,Sub-Saharan Africa,2004,5.69547466312653,WHO/SDG,observed_official_unodc
MOZ,Mozambique,Africa,Sub-Saharan Africa,2005,5.3633248753027,WHO/SDG,observed_official_unodc
MOZ,Mozambique,Africa,Sub-Saharan Africa,2006,4.30074700463675,WHO/SDG,observed_official_unodc
MOZ,Mozambique,Africa,Sub-Saharan Africa,2007,3.98823072642875,WHO/SDG,observed_official_unodc
MOZ,Mozambique,Africa,Sub-Saharan Africa,2008,4.56023813334375,WHO/SDG,observed_official_unodc
MOZ,Mozambique,Africa,Sub-Saharan Africa,2009,3.67546173099644,WHO/SDG,observed_official_unodc
MOZ,Mozambique,Africa,Sub-Saharan Africa,2010,3.80447436621262,WHO/SDG,observed_official_unodc
MOZ,Mozambique,Africa,Sub-Saharan Africa,2011,3.58999788532633,WHO/SDG,observed_official_unodc
MRT,Mauritania,Africa,Sub-Saharan Africa,2018,1.22184990380814,MoJ,observed_official_unodc
MRT,Mauritania,Africa,Sub-Saharan Africa,2019,1.07437639165317,MoJ,observed_official_unodc
MRT,Mauritania,Africa,Sub-Saharan Africa,2020,0.999971522550119,MoJ,observed_official_unodc
MSR,Montserrat,Americas,Latin America and the Caribbean,2003,0.0,PAHO/WHO/MD/SAS/NSO,observed_official_unodc
MSR,Montserrat,Americas,Latin America and the Caribbean,2004,0.0,PAHO/WHO/MD/SAS/NSO,observed_official_unodc
MSR,Montserrat,Americas,Latin America and the Caribbean,2005,21.9949411635324,PAHO/WHO/MD/SAS/NSO,observed_official_unodc
MSR,Montserrat,Americas,Latin America and the Caribbean,2006,21.8269125832151,PAHO/WHO/MD/SAS/NSO,observed_official_unodc
MSR,Montserrat,Americas,Latin America and the Caribbean,2008,21.381227282446,PAHO/WHO/MD/SAS/NSO,observed_official_unodc
MSR,Montserrat,Americas,Latin America and the Caribbean,2012,20.8507089241034,PAHO/WHO/MD/SAS/NSO,observed_official_unodc
MSR,Montserrat,Americas,Latin America and the Caribbean,2017,0.0,PAHO/WHO/MD/SAS/NSO,observed_official_unodc
MSR,Montserrat,Americas,Latin America and the Caribbean,2018,0.0,PAHO/WHO/MD/SAS/NSO,observed_official_unodc
MTQ,Martinique,Americas,Latin America and the Caribbean,2004,4.69024047356617,NP,observed_official_unodc
MTQ,Martinique,Americas,Latin America and the Caribbean,2005,4.72816768571123,NP,observed_official_unodc
MTQ,Martinique,Americas,Latin America and the Caribbean,2006,5.74353851916594,NP,observed_official_unodc
MTQ,Martinique,Americas,Latin America and the Caribbean,2007,5.73842989073281,NP,observed_official_unodc
MTQ,Martinique,Americas,Latin America and the Caribbean,2008,4.24261784494979,NP,observed_official_unodc
MTQ,Martinique,Americas,Latin America and the Caribbean,2009,2.75329707324521,NP,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2009,2.97113619375561,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2010,2.57267916079206,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2011,2.48781940296999,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2012,2.17194008548136,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2013,2.71111133488538,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2014,1.47058311329411,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2015,1.62504048091912,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2016,1.62563423926317,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2017,2.55684129376169,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2018,2.87081302588736,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2019,2.09909272547754,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2020,2.72750722204948,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2021,2.65703154091809,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2022,2.27249663925174,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2023,1.88443986595351,CTS/NSO/SDG,observed_official_unodc
MUS,Mauritius,Africa,Sub-Saharan Africa,2024,2.67470336359682,CTS/NSO/SDG,observed_official_unodc
MWI,Malawi,Africa,Sub-Saharan Africa,2003,2.46273593215458,NP,observed_official_unodc
MWI,Malawi,Africa,Sub-Saharan Africa,2004,3.28780615094934,NP,observed_official_unodc
MWI,Malawi,Africa,Sub-Saharan Africa,2005,1.55762857746883,NP,observed_official_unodc
MWI,Malawi,Africa,Sub-Saharan Africa,2006,6.2203093403021,NP,observed_official_unodc
MWI,Malawi,Africa,Sub-Saharan Africa,2007,5.08237011984744,NP,observed_official_unodc
MWI,Malawi,Africa,Sub-Saharan Africa,2008,5.58082927903377,NP,observed_official_unodc
MWI,Malawi,Africa,Sub-Saharan Africa,2009,2.22287241240285,NP,observed_official_unodc
MWI,Malawi,Africa,Sub-Saharan Africa,2010,3.50724242187769,NP,observed_official_unodc
MWI,Malawi,Africa,Sub-Saharan Africa,2011,2.24696688131315,NP,observed_official_unodc
MWI,Malawi,Africa,Sub-Saharan Africa,2012,1.77598671180007,NP,observed_official_unodc
MYS,Malaysia,Asia,South-eastern Asia,2003,2.28933999827064,WHO/NP/SDG/CTS,observed_official_unodc
MYS,Malaysia,Asia,South-eastern Asia,2004,1.96778903559431,WHO/NP/SDG/CTS,observed_official_unodc
MYS,Malaysia,Asia,South-eastern Asia,2005,2.33781672263912,WHO/NP/SDG/CTS,observed_official_unodc
MYS,Malaysia,Asia,South-eastern Asia,2006,2.22576283384124,WHO/NP/SDG/CTS,observed_official_unodc
MYS,Malaysia,Asia,South-eastern Asia,2007,2.41495895208709,WHO/NP/SDG/CTS,observed_official_unodc
MYS,Malaysia,Asia,South-eastern Asia,2008,2.16539253688213,WHO/NP/SDG/CTS,observed_official_unodc
MYS,Malaysia,Asia,South-eastern Asia,2009,1.99468244682113,WHO/NP/SDG/CTS,observed_official_unodc
MYS,Malaysia,Asia,South-eastern Asia,2010,1.88443680805509,WHO/NP/SDG/CTS,observed_official_unodc
MYS,Malaysia,Asia,South-eastern Asia,2011,1.81743121597224,WHO/NP/SDG/CTS,observed_official_unodc
